Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.06276,0.02065,0.03393,0.0233,0.03782,0.09137,0.06807,0.05724,0.03414,0.05151,0.03352,0.03557,0.22874,0.03189,0.00777,0.02596,0.01206,0.02903,0.03352,0.0137,0.05887,0.00859
