Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.0901,0.01789,0.02141,0.02109,0.0492,0.09585,0.06134,0.0623,0.05048,0.04952,0.02428,0.03419,0.19425,0.01789,0.00607,0.02077,0.02045,0.01406,0.06198,0.01725,0.0508,0.01885
