Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.10794,0.03175,0.03651,0.02937,0.04444,0.0873,0.04603,0.05159,0.03968,0.04921,0.02698,0.03651,0.18571,0.04048,0.00397,0.02063,0.00794,0.02698,0.05159,0.0127,0.04603,0.01667
