Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.05765,0.01934,0.03221,0.0259,0.03759,0.08517,0.06224,0.06178,0.02909,0.0309,0.03672,0.05427,0.23775,0.03233,0.00751,0.02677,0.01149,0.02448,0.03308,0.01651,0.0618,0.0154
