Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.07453,0.01811,0.01771,0.02161,0.04652,0.08874,0.06369,0.07069,0.03454,0.02888,0.03057,0.061,0.2277,0.02,0.00714,0.01946,0.01569,0.01804,0.04403,0.01562,0.05501,0.02074
