Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.04519,0.01969,0.04488,0.02904,0.02896,0.08458,0.06317,0.05897,0.02724,0.03242,0.03771,0.04888,0.24318,0.04309,0.00662,0.03188,0.00743,0.03055,0.02359,0.01701,0.06679,0.00915
