Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.05746,0.02129,0.04465,0.02832,0.03121,0.08805,0.06304,0.05726,0.03803,0.05064,0.03038,0.03266,0.22551,0.04279,0.00661,0.02811,0.00661,0.02708,0.02935,0.01778,0.06325,0.00992
