Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.06985,0.01922,0.03634,0.02698,0.04016,0.08488,0.06369,0.05581,0.04534,0.05088,0.02698,0.03462,0.21781,0.03893,0.00788,0.02587,0.01072,0.02094,0.03967,0.01675,0.05495,0.0117
