Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.08814,0.01616,0.02409,0.02501,0.05337,0.08021,0.06465,0.05367,0.05611,0.05124,0.02196,0.03751,0.20647,0.03324,0.00976,0.02257,0.01677,0.01189,0.05489,0.01525,0.0427,0.01433
