Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.09662,0.01781,0.04373,0.03509,0.03483,0.08065,0.05734,0.0487,0.03823,0.02383,0.03535,0.05054,0.19743,0.04687,0.00681,0.02854,0.00445,0.02304,0.03614,0.02042,0.05892,0.01466
