Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.0539,0.0178,0.03769,0.02748,0.03371,0.08525,0.06432,0.06319,0.03063,0.02979,0.0354,0.05044,0.23782,0.03902,0.00693,0.0284,0.00942,0.02673,0.03007,0.01824,0.0618,0.01198
