Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.07075,0.01415,0.02378,0.02446,0.0429,0.08656,0.06654,0.07135,0.03718,0.02469,0.03093,0.05344,0.22746,0.03116,0.00753,0.02168,0.01325,0.01934,0.0426,0.02062,0.05216,0.01746
