Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.06503,0.01505,0.03087,0.02354,0.03936,0.08953,0.06657,0.06522,0.03435,0.05769,0.0274,0.03261,0.24033,0.02943,0.00675,0.02045,0.00994,0.02123,0.04033,0.0165,0.05499,0.01283
