Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.08183,0.02382,0.04434,0.0261,0.03775,0.07879,0.04966,0.05042,0.03344,0.03319,0.0299,0.06258,0.2113,0.04788,0.00659,0.02255,0.00532,0.0304,0.03395,0.02078,0.05675,0.01267
