Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.1038,0.02515,0.04449,0.03482,0.04642,0.07672,0.05803,0.03288,0.03997,0.06512,0.02579,0.02837,0.19149,0.0432,0.00645,0.02063,0.00322,0.02257,0.05287,0.02128,0.04578,0.01096
