Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.10996,0.01762,0.03603,0.02375,0.05134,0.04397,0.05986,0.02347,0.05408,0.01762,0.0322,0.0335,0.22282,0.01892,0.00924,0.01697,0.01935,0.01473,0.05567,0.03321,0.08614,0.01957
