Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.11546,0.01584,0.03299,0.02158,0.05989,0.0497,0.06404,0.03025,0.05771,0.01729,0.02562,0.03705,0.19919,0.01612,0.00933,0.01616,0.01723,0.01126,0.0619,0.02982,0.09127,0.02029
