Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.07788,0.02267,0.034,0.02888,0.04095,0.0841,0.05338,0.05119,0.02925,0.02779,0.02742,0.04644,0.23437,0.05887,0.00695,0.02596,0.00512,0.03071,0.02925,0.01938,0.05046,0.01499
