Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.06437,0.01662,0.02562,0.02212,0.04149,0.08461,0.06299,0.07049,0.03862,0.05037,0.0265,0.032,0.25222,0.03262,0.00637,0.02237,0.0105,0.02175,0.03962,0.012,0.05249,0.01425
