Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.06005,0.01713,0.0281,0.02632,0.04,0.0826,0.06181,0.06795,0.02961,0.02832,0.02903,0.05028,0.25703,0.0332,0.0067,0.02481,0.01221,0.02281,0.0358,0.01487,0.05671,0.01465
