Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.09004,0.02119,0.03072,0.03602,0.04873,0.07415,0.04131,0.05508,0.04237,0.04131,0.0286,0.02648,0.23623,0.06144,0.01059,0.01907,0.00636,0.02648,0.03178,0.01695,0.04025,0.01483
