Time,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis,Wayfinder,Hardcore
30-11-2020T14:00,348.17,281.42,284.33,303.83,259.33,266.58,346.50,74.08,0.00
30-11-2020T15:00,362.83,317.58,318.25,337.42,267.92,284.42,393.50,82.17,0.00
30-11-2020T16:00,366.75,340.33,332.25,327.75,281.83,285.08,411.08,88.25,0.00
30-11-2020T17:00,352.58,329.00,329.08,327.83,276.33,287.83,398.33,67.42,0.00
30-11-2020T18:00,375.08,335.58,332.67,345.00,271.00,296.25,398.33,60.83,0.00
30-11-2020T19:00,393.42,337.17,355.25,371.33,301.25,341.00,405.75,55.83,0.00
30-11-2020T20:00,410.08,361.25,376.83,402.75,326.67,407.92,475.58,57.50,0.00
30-11-2020T21:00,430.83,351.50,369.75,411.33,345.83,412.50,475.00,76.92,0.00
30-11-2020T22:00,395.17,289.67,334.92,389.25,299.50,365.92,407.58,69.75,0.00
30-11-2020T23:00,319.00,236.42,275.67,310.25,242.75,321.92,321.17,53.58,0.00
1-12-2020T0:00,265.75,195.50,209.83,237.08,200.92,270.42,249.67,48.00,0.00
1-12-2020T1:00,211.08,163.25,156.75,179.92,146.33,228.92,204.83,44.92,0.00
1-12-2020T2:00,152.08,131.58,129.17,145.83,120.00,169.75,175.33,47.83,0.00
1-12-2020T3:00,109.67,117.50,111.50,114.58,105.92,136.83,161.25,41.42,0.00
1-12-2020T4:00,92.33,114.25,119.17,102.58,110.83,119.67,135.75,36.17,0.00
1-12-2020T5:00,98.42,113.75,129.75,103.42,111.83,122.33,128.33,26.00,0.00
1-12-2020T6:00,106.00,113.25,147.92,105.17,101.75,150.83,150.83,27.92,0.00
1-12-2020T7:00,120.25,119.67,174.25,107.67,108.25,187.67,156.42,28.92,0.00
1-12-2020T8:00,135.50,133.00,173.58,119.25,131.00,222.75,165.75,32.08,0.00
1-12-2020T9:00,147.83,162.83,187.83,145.83,143.50,256.17,189.83,42.00,0.00
1-12-2020T10:00,175.33,189.58,215.25,171.00,155.50,264.08,215.17,41.83,0.00
1-12-2020T11:00,220.50,212.50,232.25,206.33,182.58,234.58,263.75,49.42,0.00
1-12-2020T12:00,261.92,236.00,246.75,243.50,208.92,227.92,264.50,60.00,0.00
1-12-2020T13:00,283.08,254.42,267.33,270.25,227.58,231.58,297.83,65.42,0.00
1-12-2020T14:00,316.83,274.08,304.17,284.67,236.67,245.92,342.33,58.08,0.00
1-12-2020T15:00,332.50,311.25,325.33,314.50,250.25,242.17,371.25,58.17,0.00
1-12-2020T16:00,356.75,308.75,319.75,314.50,272.33,258.75,376.92,66.00,0.00
1-12-2020T17:00,353.58,290.58,301.67,329.42,286.00,269.50,407.83,68.92,0.00
1-12-2020T18:00,354.33,296.83,289.00,334.33,260.83,280.75,384.50,64.25,0.00
1-12-2020T19:00,352.92,338.58,303.08,359.00,275.92,328.50,385.17,64.50,0.00
1-12-2020T20:00,399.08,360.67,331.58,383.00,290.25,393.42,397.67,66.08,0.00
1-12-2020T21:00,432.33,342.58,336.67,382.08,329.17,383.08,429.17,72.50,0.00
1-12-2020T22:00,402.83,291.17,312.50,369.92,304.33,331.08,396.33,68.33,0.00
1-12-2020T23:00,326.00,250.08,265.83,300.42,257.58,299.75,316.42,56.67,0.00
2-12-2020T0:00,243.67,214.58,206.58,241.83,184.75,267.25,267.50,50.92,0.00
2-12-2020T1:00,169.17,169.92,161.42,176.58,140.33,203.75,224.50,42.42,0.00
2-12-2020T2:00,134.33,145.17,139.08,148.00,105.50,186.42,170.92,34.00,0.00
2-12-2020T3:00,118.50,123.92,124.33,131.75,97.42,141.42,151.17,32.08,0.00
2-12-2020T4:00,110.67,116.50,117.00,113.25,102.33,107.08,138.08,30.42,0.00
2-12-2020T5:00,105.08,109.33,134.92,102.92,85.67,125.42,133.00,26.83,0.00
2-12-2020T6:00,106.83,94.08,139.00,92.75,88.25,152.33,145.33,26.08,0.00
2-12-2020T7:00,118.50,102.33,160.67,91.33,103.25,190.50,162.67,27.25,0.00
2-12-2020T8:00,116.75,105.33,141.67,86.92,92.83,179.42,142.08,26.17,0.00
2-12-2020T9:00,3.58,4.08,3.42,3.00,2.08,3.67,4.17,0.67,0.00
2-12-2020T10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2-12-2020T11:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2-12-2020T12:00,140.25,121.33,118.00,97.92,91.92,80.00,101.50,14.75,0.00
2-12-2020T13:00,319.83,250.08,260.92,228.50,227.33,224.17,313.67,63.67,0.00
2-12-2020T14:00,336.25,275.50,293.08,255.33,251.33,244.00,358.33,67.33,0.00
2-12-2020T15:00,357.25,323.42,306.00,271.25,258.17,258.58,359.17,64.33,0.00
2-12-2020T16:00,367.67,336.33,309.83,289.17,265.33,267.58,368.08,64.50,0.00
2-12-2020T17:00,366.67,321.58,296.08,311.17,264.67,292.92,366.08,63.00,0.00
2-12-2020T18:00,374.58,330.00,292.50,311.33,254.75,318.50,367.58,60.58,0.00
2-12-2020T19:00,396.42,345.08,299.17,339.42,280.83,364.17,387.25,59.92,0.00
2-12-2020T20:00,424.17,333.92,325.75,386.00,326.58,410.83,414.17,66.17,0.00
2-12-2020T21:00,416.08,326.33,327.33,392.75,343.08,400.17,408.92,65.75,0.00
2-12-2020T22:00,379.08,303.50,325.75,372.50,311.92,349.08,380.42,52.33,0.00
2-12-2020T23:00,340.00,268.67,274.00,305.83,242.92,299.92,302.92,43.75,0.00
3-12-2020T0:00,268.92,215.50,214.58,245.33,202.17,250.67,247.33,31.50,0.00
3-12-2020T1:00,209.17,181.58,171.67,188.58,160.42,212.33,202.25,28.92,0.00
3-12-2020T2:00,162.42,143.75,135.58,149.25,131.50,179.67,164.92,23.92,0.00
3-12-2020T3:00,122.08,109.50,132.75,118.25,106.42,149.83,139.83,20.58,0.00
3-12-2020T4:00,110.00,100.67,141.42,106.08,97.08,116.25,134.00,19.58,0.00
3-12-2020T5:00,101.50,103.50,146.83,99.50,98.25,125.08,134.67,24.50,0.00
3-12-2020T6:00,101.42,95.92,155.33,91.42,101.42,164.58,148.00,23.08,0.00
3-12-2020T7:00,117.67,111.17,169.58,97.17,104.08,191.42,165.33,23.50,0.00
3-12-2020T8:00,139.92,144.58,176.42,127.33,113.58,216.00,175.17,25.58,0.00
3-12-2020T9:00,158.42,184.75,173.25,147.08,131.42,233.83,204.50,31.83,0.00
3-12-2020T10:00,195.33,197.58,189.00,163.58,169.08,233.50,230.25,37.33,0.00
3-12-2020T11:00,233.83,218.67,212.50,186.50,202.50,228.17,243.92,49.33,0.00
3-12-2020T12:00,277.00,237.58,210.00,225.92,215.75,225.25,277.08,53.17,0.00
3-12-2020T13:00,292.58,247.25,238.00,255.58,220.67,237.92,314.17,57.92,0.00
3-12-2020T14:00,301.33,265.75,266.00,277.67,217.25,247.83,347.25,55.75,0.00
3-12-2020T15:00,343.67,311.75,307.17,283.67,243.25,261.08,339.50,52.17,0.00
3-12-2020T16:00,352.67,339.67,300.33,284.75,260.75,281.67,348.75,53.00,0.00
3-12-2020T17:00,357.25,326.50,289.42,289.92,255.08,285.83,368.00,57.58,0.00
3-12-2020T18:00,364.17,318.33,289.58,307.25,265.83,290.25,395.33,56.25,0.00
3-12-2020T19:00,396.92,329.92,329.08,353.50,295.50,333.58,409.42,61.00,0.00
3-12-2020T20:00,433.25,350.33,347.42,390.25,333.17,387.33,418.92,75.67,0.00
3-12-2020T21:00,408.50,340.75,360.67,383.58,345.83,417.00,433.92,79.25,0.00
3-12-2020T22:00,361.17,303.25,362.50,364.83,286.50,381.83,420.33,74.50,0.00
3-12-2020T23:00,321.33,257.50,315.58,318.00,226.08,333.67,374.92,63.83,0.00
4-12-2020T0:00,257.92,199.17,243.08,243.33,178.08,263.67,288.08,45.08,0.00
4-12-2020T1:00,214.83,156.17,170.83,178.08,138.92,207.83,216.75,40.17,0.00
4-12-2020T2:00,155.50,130.00,139.33,130.58,104.17,173.42,162.17,37.67,0.00
4-12-2020T3:00,125.83,113.50,128.42,102.00,82.83,143.25,132.33,30.83,0.00
4-12-2020T4:00,123.67,107.50,120.67,102.83,87.75,126.92,130.25,26.33,0.00
4-12-2020T5:00,116.25,123.33,124.58,100.25,93.25,131.58,137.58,26.67,0.00
4-12-2020T6:00,123.67,116.75,128.50,90.50,87.17,159.42,175.25,39.33,0.00
4-12-2020T7:00,149.42,119.67,155.17,100.08,110.92,199.08,174.08,34.67,0.00
4-12-2020T8:00,168.42,149.42,162.33,119.00,149.75,234.92,190.25,33.33,0.00
4-12-2020T9:00,194.25,191.42,196.67,155.00,166.08,250.67,204.83,39.50,0.00
4-12-2020T10:00,211.75,187.08,231.75,176.33,177.75,270.25,231.25,50.00,0.00
4-12-2020T11:00,251.08,215.50,245.75,204.58,200.83,246.33,277.17,56.08,0.00
4-12-2020T12:00,273.00,244.75,237.67,219.50,220.25,241.50,305.17,58.75,0.00
4-12-2020T13:00,276.83,263.25,257.58,232.08,243.75,265.33,338.33,65.08,0.00
4-12-2020T14:00,318.08,295.83,291.58,264.67,253.33,272.92,369.25,72.42,0.00
4-12-2020T15:00,358.33,350.83,326.83,290.08,265.33,294.83,408.67,74.33,0.00
4-12-2020T16:00,358.67,372.50,352.00,320.42,289.17,318.83,394.67,64.75,0.00
4-12-2020T17:00,384.83,373.42,359.58,327.08,295.17,318.08,409.33,62.25,0.00
4-12-2020T18:00,417.42,369.25,332.17,338.08,289.75,322.92,410.33,74.00,0.00
4-12-2020T19:00,454.33,349.42,338.17,371.08,306.25,356.58,432.25,72.58,0.00
4-12-2020T20:00,484.25,353.25,394.17,405.00,345.25,403.42,482.58,66.67,0.00
4-12-2020T21:00,486.33,352.58,402.58,416.50,363.42,426.25,530.92,73.58,0.00
4-12-2020T22:00,455.25,330.58,386.25,410.08,328.67,403.83,500.33,71.17,0.00
4-12-2020T23:00,400.58,305.75,344.58,383.33,284.08,340.08,434.50,67.83,0.00
5-12-2020T0:00,339.83,254.92,292.33,328.25,239.17,295.75,400.67,57.92,0.00
5-12-2020T1:00,298.75,218.33,218.00,260.50,209.17,271.25,320.58,54.25,0.00
5-12-2020T2:00,231.25,192.08,170.25,198.00,164.00,235.33,261.33,43.58,0.00
5-12-2020T3:00,179.17,159.67,162.75,163.17,127.58,207.75,238.00,32.75,0.00
5-12-2020T4:00,170.83,136.25,165.08,139.08,108.33,182.33,211.42,33.17,0.00
5-12-2020T5:00,165.83,160.25,181.92,129.50,108.33,173.17,190.50,30.17,0.00
5-12-2020T6:00,160.83,157.83,204.08,122.25,128.83,197.08,205.67,38.00,0.00
5-12-2020T7:00,198.67,163.17,212.17,127.00,139.17,240.50,228.33,40.25,0.00
5-12-2020T8:00,246.50,200.75,254.67,165.75,171.25,274.25,265.67,47.75,0.00
5-12-2020T9:00,303.33,253.67,295.58,223.67,219.25,282.92,302.67,59.08,0.00
5-12-2020T10:00,330.08,300.42,300.50,282.50,266.75,296.67,362.58,64.42,0.00
5-12-2020T11:00,388.67,338.42,341.17,322.08,294.17,307.58,388.33,71.33,0.00
5-12-2020T12:00,405.00,352.42,344.25,350.08,297.17,328.33,417.75,90.58,0.00
5-12-2020T13:00,432.67,368.67,377.17,379.75,333.67,343.50,450.33,85.92,0.00
5-12-2020T14:00,472.92,402.58,383.00,397.08,368.42,332.92,470.58,87.42,0.00
5-12-2020T15:00,535.08,416.17,406.17,410.08,379.58,358.25,468.42,95.17,0.00
5-12-2020T16:00,549.33,424.17,425.67,427.67,382.25,368.67,476.83,94.83,0.00
5-12-2020T17:00,545.33,423.08,416.67,417.92,377.75,352.42,470.58,80.17,0.00
5-12-2020T18:00,479.50,415.75,387.08,415.58,363.92,360.00,436.50,73.92,0.00
5-12-2020T19:00,492.75,395.75,379.58,440.33,349.00,400.75,445.67,73.42,0.00
5-12-2020T20:00,541.08,399.58,386.42,460.92,369.50,433.08,482.83,70.08,0.00
5-12-2020T21:00,534.92,411.50,411.92,470.92,377.00,448.83,479.17,77.25,0.00
5-12-2020T22:00,492.17,405.75,415.00,439.92,362.58,428.25,459.00,78.25,0.00
5-12-2020T23:00,454.42,338.83,362.33,395.50,307.42,362.75,432.92,66.75,0.00
6-12-2020T0:00,381.00,262.33,299.17,330.75,273.83,325.92,380.75,59.75,0.00
6-12-2020T1:00,323.58,201.58,235.25,268.75,217.83,278.83,311.67,56.50,0.00
6-12-2020T2:00,247.83,178.67,191.00,200.58,164.92,244.00,249.67,48.50,0.00
6-12-2020T3:00,193.42,158.67,175.50,161.42,142.92,225.50,230.25,40.67,0.00
6-12-2020T4:00,171.92,164.33,173.92,160.50,136.50,201.83,217.67,38.50,0.00
6-12-2020T5:00,177.50,164.00,184.67,138.17,130.00,196.25,216.50,44.17,0.00
6-12-2020T6:00,187.17,165.92,191.08,120.92,130.50,231.08,224.83,54.33,0.00
6-12-2020T7:00,213.25,165.00,214.42,138.67,148.50,260.92,239.25,54.08,0.00
6-12-2020T8:00,263.75,201.83,249.33,169.50,196.50,256.75,253.75,58.33,0.00
6-12-2020T9:00,307.17,241.08,269.33,205.42,247.83,284.58,283.33,65.83,0.00
6-12-2020T10:00,380.00,286.58,310.83,256.50,272.75,312.42,345.67,77.58,0.00
6-12-2020T11:00,420.50,318.58,354.08,314.75,320.08,328.67,391.75,78.42,0.00
6-12-2020T12:00,461.58,365.08,370.17,325.17,346.17,331.75,434.75,68.67,0.00
6-12-2020T13:00,472.50,379.83,394.08,363.33,370.25,338.50,479.33,67.92,0.00
6-12-2020T14:00,510.50,395.83,406.17,403.83,399.83,352.08,488.33,81.92,0.00
6-12-2020T15:00,541.67,446.67,439.17,421.58,431.17,375.08,514.50,85.50,0.00
6-12-2020T16:00,516.50,438.17,464.67,433.08,407.83,365.67,514.92,87.08,0.00
6-12-2020T17:00,486.67,427.25,423.50,438.33,405.08,326.17,497.58,91.50,0.00
6-12-2020T18:00,472.83,406.50,377.25,426.83,388.25,314.92,474.50,76.83,0.00
6-12-2020T19:00,495.00,378.42,356.75,426.08,357.33,357.08,470.00,66.50,0.00
6-12-2020T20:00,527.67,385.08,405.08,431.83,364.00,396.33,463.67,61.75,0.00
6-12-2020T21:00,491.92,383.00,396.00,431.08,347.25,384.67,461.67,61.17,0.00
6-12-2020T22:00,439.67,340.75,350.83,386.00,308.08,350.92,413.75,60.42,0.00
6-12-2020T23:00,378.33,270.50,287.50,325.17,256.33,317.08,371.17,51.50,0.00
7-12-2020T0:00,298.67,207.83,258.67,285.42,194.50,270.58,288.00,40.08,0.00
7-12-2020T1:00,226.42,167.58,204.25,208.08,151.83,216.67,235.92,29.83,0.00
7-12-2020T2:00,158.92,135.17,164.33,145.92,116.08,162.92,186.92,28.33,0.00
7-12-2020T3:00,126.83,111.42,129.83,109.17,92.50,128.75,154.67,28.75,0.00
7-12-2020T4:00,111.08,102.33,130.83,98.58,89.33,104.58,138.92,29.75,0.00
7-12-2020T5:00,107.33,101.00,125.67,90.67,85.00,126.58,157.25,33.42,0.00
7-12-2020T6:00,120.17,117.17,134.42,84.50,91.50,172.00,166.17,28.83,0.00
7-12-2020T7:00,134.83,136.50,156.50,90.58,94.67,207.67,152.33,22.25,0.00
7-12-2020T8:00,144.42,143.42,176.67,93.92,119.33,236.17,153.50,33.08,0.00
7-12-2020T9:00,183.08,161.58,204.67,124.75,138.25,247.67,182.67,34.33,0.00
7-12-2020T10:00,212.25,178.75,224.92,150.33,166.75,228.08,221.75,41.58,0.00
7-12-2020T11:00,235.75,217.83,236.83,179.67,201.67,194.08,252.58,52.42,0.00
7-12-2020T12:00,272.08,231.92,237.75,207.17,240.83,211.00,286.17,57.00,0.00
7-12-2020T13:00,293.08,252.42,251.92,237.67,252.33,246.42,320.83,51.42,0.00
7-12-2020T14:00,326.75,272.08,294.33,284.67,266.00,251.58,372.50,55.75,0.00
7-12-2020T15:00,353.67,329.17,327.50,329.08,269.58,250.00,386.08,62.83,0.00
7-12-2020T16:00,368.92,332.00,321.58,328.42,269.58,259.00,382.08,68.33,0.00
7-12-2020T17:00,376.67,335.42,301.00,323.58,272.42,297.58,355.58,66.92,0.00
7-12-2020T18:00,421.42,335.08,282.92,316.83,252.58,285.92,375.75,62.08,0.00
7-12-2020T19:00,438.42,362.50,313.08,340.50,284.00,318.00,404.58,51.33,0.00
7-12-2020T20:00,449.67,367.92,346.17,381.92,321.75,368.67,434.17,54.25,0.00
7-12-2020T21:00,493.25,359.58,336.00,415.17,330.25,397.33,465.83,60.00,0.00
7-12-2020T22:00,445.33,287.92,318.17,383.25,282.25,363.92,426.75,57.42,0.00
7-12-2020T23:00,354.75,261.67,286.92,327.08,237.75,304.08,357.83,48.92,0.00
8-12-2020T0:00,298.08,218.67,235.83,257.42,172.83,270.83,289.75,43.92,0.00
8-12-2020T1:00,219.33,177.42,190.67,183.50,128.92,204.50,223.42,36.75,0.00
8-12-2020T2:00,158.50,142.92,162.92,136.50,106.17,180.83,183.67,26.25,0.00
8-12-2020T3:00,124.67,121.33,134.25,112.33,105.08,150.25,158.42,34.92,0.00
8-12-2020T4:00,126.67,119.50,114.17,108.83,100.92,139.33,153.92,36.50,0.00
8-12-2020T5:00,123.67,118.83,124.08,93.75,93.92,149.33,132.42,32.25,0.00
8-12-2020T6:00,124.33,119.50,135.83,93.08,73.08,160.58,157.00,26.58,0.00
8-12-2020T7:00,142.50,127.75,164.00,95.75,94.42,205.00,185.17,26.08,0.00
8-12-2020T8:00,151.42,133.42,179.92,114.83,114.75,225.33,191.25,26.42,0.00
8-12-2020T9:00,189.42,162.75,205.33,129.75,129.33,242.75,185.25,36.75,0.00
8-12-2020T10:00,208.50,174.92,211.50,147.83,175.92,218.92,217.33,44.33,0.00
8-12-2020T11:00,249.83,192.58,235.50,175.67,204.42,206.92,248.50,47.25,0.00
8-12-2020T12:00,262.50,234.75,259.42,218.92,226.17,201.00,266.50,58.42,0.00
8-12-2020T13:00,275.92,262.67,265.17,238.17,223.25,216.00,314.25,60.33,0.00
8-12-2020T14:00,311.17,295.08,275.83,258.17,239.42,220.67,336.58,62.58,0.00
8-12-2020T15:00,335.08,306.50,299.58,277.17,257.50,235.25,342.67,56.75,0.00
8-12-2020T16:00,356.83,312.83,301.83,273.83,264.67,240.25,341.08,64.25,0.00
8-12-2020T17:00,358.25,300.17,267.75,292.67,260.33,261.17,353.17,58.33,0.00
8-12-2020T18:00,353.42,319.17,259.17,311.00,237.25,283.83,365.58,52.58,0.00
8-12-2020T19:00,375.92,328.67,293.50,337.50,266.75,309.75,390.83,51.08,0.00
8-12-2020T20:00,439.83,350.25,345.67,356.50,315.42,369.92,432.50,47.75,0.00
8-12-2020T21:00,439.75,321.17,353.92,378.50,339.58,379.25,443.42,59.08,0.00
8-12-2020T22:00,379.75,298.17,310.25,361.50,300.00,334.92,394.67,63.42,0.00
8-12-2020T23:00,320.00,268.58,264.67,332.33,238.42,299.92,326.25,53.08,0.00
9-12-2020T0:00,266.92,232.25,228.33,249.83,190.67,245.75,266.17,41.92,0.00
9-12-2020T1:00,208.75,176.00,178.92,173.08,142.25,204.42,200.50,41.83,0.00
9-12-2020T2:00,165.58,136.00,140.75,129.75,115.75,166.08,159.00,32.58,0.00
9-12-2020T3:00,137.08,117.75,131.33,108.25,95.83,141.42,136.25,35.08,0.00
9-12-2020T4:00,118.17,112.75,139.42,89.33,107.17,130.83,130.83,35.42,0.00
9-12-2020T5:00,117.67,116.83,137.50,76.58,109.83,141.58,127.08,34.75,0.00
9-12-2020T6:00,132.75,105.42,138.58,81.33,103.00,167.67,140.17,35.92,0.00
9-12-2020T7:00,140.92,116.92,160.83,107.58,117.58,181.25,161.17,35.42,0.00
9-12-2020T8:00,135.42,104.50,134.92,87.83,100.67,160.25,135.50,32.67,0.00
9-12-2020T9:00,7.17,5.25,4.75,2.58,4.00,3.42,3.17,0.83,0.00
9-12-2020T10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9-12-2020T11:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9-12-2020T12:00,40.75,29.67,23.58,16.50,15.75,0.00,0.00,0.00,0.00
9-12-2020T13:00,247.08,219.00,201.50,230.92,227.33,206.83,235.33,31.08,0.00
9-12-2020T14:00,317.33,296.50,287.58,254.25,269.67,244.50,331.50,53.67,0.00
9-12-2020T15:00,359.67,330.08,300.00,271.33,272.83,267.50,350.75,46.67,0.00
9-12-2020T16:00,389.33,331.58,308.67,279.50,270.00,266.08,347.17,47.92,0.00
9-12-2020T17:00,356.00,312.00,288.08,282.33,268.58,258.00,337.58,52.83,0.00
9-12-2020T18:00,351.58,322.92,266.42,303.25,272.83,265.17,374.33,61.42,0.00
9-12-2020T19:00,363.67,325.00,275.83,343.25,285.08,321.50,397.67,62.17,0.00
9-12-2020T20:00,395.25,340.92,306.25,390.67,314.25,368.67,435.08,64.25,0.00
9-12-2020T21:00,426.45,352.64,327.18,379.64,324.45,396.00,432.27,59.91,0.00
9-12-2020T22:00,382.58,304.08,310.33,358.50,290.67,373.17,401.58,43.75,0.00
9-12-2020T23:00,331.33,244.92,267.58,316.67,241.33,315.92,325.75,40.00,0.00
10-12-2020T0:00,247.33,206.33,203.83,240.58,172.08,255.08,265.50,33.08,0.00
10-12-2020T1:00,190.33,178.08,159.17,177.00,122.08,198.33,199.67,29.50,0.00
10-12-2020T2:00,168.33,143.75,133.17,130.58,106.08,184.33,151.00,28.75,0.00
10-12-2020T3:00,148.33,121.17,116.00,112.33,95.00,161.83,140.17,36.33,0.00
10-12-2020T4:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T5:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T6:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T7:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T8:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T9:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T11:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T12:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T13:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T14:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10-12-2020T15:00,320.25,324.75,301.00,267.50,309.00,226.25,338.50,65.75,0.00
10-12-2020T16:00,347.00,329.83,310.17,306.58,295.33,237.42,351.75,68.08,0.00
10-12-2020T17:00,342.83,350.00,279.25,312.92,285.83,255.75,329.33,57.17,0.00
10-12-2020T18:00,330.50,317.17,268.42,306.00,276.00,260.08,352.83,59.75,0.00
10-12-2020T19:00,353.33,319.00,277.08,341.00,294.75,288.92,398.17,45.08,0.00
10-12-2020T20:00,398.33,356.42,305.50,361.17,319.42,343.50,436.17,49.00,0.00
10-12-2020T21:00,426.08,349.83,314.58,378.42,327.83,365.42,442.25,54.92,0.00
10-12-2020T22:00,388.83,322.58,297.08,374.92,304.25,333.08,397.33,48.33,0.00
10-12-2020T23:00,292.08,254.08,268.00,310.00,234.50,319.00,356.00,49.08,0.00
11-12-2020T0:00,238.17,198.67,214.17,263.67,178.58,252.83,283.42,39.50,0.00
11-12-2020T1:00,181.58,149.92,167.50,211.75,142.17,187.33,226.67,29.42,0.00
11-12-2020T2:00,143.00,128.00,143.75,149.92,126.25,156.25,182.75,24.83,0.00
11-12-2020T3:00,128.50,122.58,127.17,117.25,111.00,139.50,137.75,18.50,0.00
11-12-2020T4:00,121.83,120.92,123.42,101.75,107.58,116.25,147.00,20.83,0.00
11-12-2020T5:00,121.00,117.75,135.42,97.50,94.33,120.92,159.00,20.08,0.00
11-12-2020T6:00,128.67,111.58,136.58,94.83,95.42,168.17,151.67,30.58,0.00
11-12-2020T7:00,146.33,130.08,149.58,106.50,107.00,193.42,161.00,31.92,0.00
11-12-2020T8:00,165.58,149.25,165.08,131.50,121.50,210.42,198.08,36.83,0.00
11-12-2020T9:00,196.25,180.00,208.92,148.67,154.08,232.17,219.67,43.83,0.00
11-12-2020T10:00,218.50,206.08,222.25,186.92,190.08,248.33,252.50,37.33,0.00
11-12-2020T11:00,244.75,255.50,257.92,207.50,201.17,219.00,283.17,45.83,0.00
11-12-2020T12:00,262.83,271.58,257.83,215.17,226.58,203.17,316.67,64.67,0.00
11-12-2020T13:00,281.00,282.00,260.83,247.83,258.42,210.67,326.83,76.42,0.00
11-12-2020T14:00,294.00,296.83,285.25,286.83,278.58,231.67,347.75,77.75,0.00
11-12-2020T15:00,327.08,351.92,341.75,303.50,287.25,244.67,374.42,66.92,0.00
11-12-2020T16:00,356.42,378.92,362.25,299.75,306.67,267.42,354.58,62.67,0.00
11-12-2020T17:00,390.00,388.83,353.75,312.17,298.33,279.50,0.00,59.17,0.00
11-12-2020T18:00,393.42,362.25,358.58,339.67,298.75,288.67,0.00,66.83,0.00
11-12-2020T19:00,437.17,368.08,356.00,362.58,294.58,327.92,0.00,79.08,0.00
11-12-2020T20:00,484.67,371.75,380.25,391.17,345.42,390.92,0.00,88.33,0.00
11-12-2020T21:00,513.67,350.25,387.83,382.17,359.58,405.17,217.83,88.33,0.00
11-12-2020T22:00,480.83,353.25,385.67,384.50,333.00,401.33,449.08,74.25,0.00
11-12-2020T23:00,422.08,310.08,342.42,363.25,282.83,389.83,420.92,59.75,0.00
12-12-2020T0:00,343.33,263.67,281.25,300.92,230.08,342.08,368.75,54.58,0.00
12-12-2020T1:00,258.42,215.25,218.42,246.42,177.92,293.75,332.00,49.33,0.00
12-12-2020T2:00,206.92,171.17,169.00,183.17,133.83,241.58,280.17,46.83,0.00
12-12-2020T3:00,188.75,153.33,142.08,154.83,112.00,186.50,228.00,41.42,0.00
12-12-2020T4:00,166.50,143.00,161.25,133.58,97.25,155.83,214.33,40.50,0.00
12-12-2020T5:00,143.83,153.08,171.67,125.92,99.58,161.33,220.25,45.58,0.00
12-12-2020T6:00,151.33,147.50,183.25,131.00,119.17,195.33,232.17,47.83,0.00
12-12-2020T7:00,189.25,150.08,203.83,152.58,142.25,235.83,260.83,51.00,0.00
12-12-2020T8:00,225.08,196.83,233.75,177.00,156.83,275.67,298.83,63.67,0.00
12-12-2020T9:00,266.42,269.17,259.00,231.67,188.83,321.92,346.42,60.83,0.00
12-12-2020T10:00,325.50,314.67,301.67,267.75,232.92,328.25,398.00,62.25,0.00
12-12-2020T11:00,366.75,344.50,332.58,318.50,245.92,357.83,421.75,70.08,0.00
12-12-2020T12:00,373.42,346.58,338.25,329.92,290.25,342.50,437.83,73.50,0.00
12-12-2020T13:00,389.17,371.75,353.17,354.17,347.83,348.00,473.67,73.25,0.00
12-12-2020T14:00,418.75,403.08,403.58,412.25,391.42,352.33,487.75,70.33,0.00
12-12-2020T15:00,458.17,432.25,409.67,429.42,422.67,360.92,506.17,72.00,0.00
12-12-2020T16:00,485.25,444.00,426.33,417.00,408.42,377.83,509.92,81.00,0.00
12-12-2020T17:00,458.67,435.00,416.08,423.92,366.83,360.00,506.33,87.83,0.00
12-12-2020T18:00,431.92,422.67,372.08,421.17,349.25,368.25,532.42,82.92,0.00
12-12-2020T19:00,479.00,388.75,364.33,400.17,353.17,403.25,522.50,89.00,0.00
12-12-2020T20:00,546.75,381.25,362.33,426.25,378.08,463.08,538.83,90.50,0.00
12-12-2020T21:00,538.00,356.17,391.50,450.50,385.83,495.25,548.92,74.17,0.00
