Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.09066,0.01813,0.03626,0.03626,0.04742,0.08508,0.06416,0.03905,0.05439,0.05439,0.01674,0.03347,0.18968,0.04463,0.00279,0.0251,0.00418,0.0251,0.04463,0.0265,0.04881,0.01255
