Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.04844,0.01932,0.03722,0.0286,0.03143,0.08142,0.0589,0.06111,0.02987,0.0286,0.03129,0.04608,0.26938,0.0426,0.00613,0.03143,0.00759,0.03077,0.027,0.01918,0.05343,0.01022
