Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.07958,0.01942,0.03648,0.02984,0.036,0.0919,0.05637,0.05306,0.03979,0.027,0.03032,0.05306,0.2198,0.04784,0.00426,0.02795,0.00237,0.02795,0.03648,0.01942,0.04737,0.01374
