Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.05354,0.01969,0.02283,0.02047,0.03307,0.07953,0.07008,0.09528,0.0378,0.05354,0.02283,0.02205,0.26535,0.02913,0.00472,0.03228,0.0126,0.01732,0.02598,0.01181,0.05433,0.01575
