Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.06803,0.01361,0.02948,0.04082,0.04989,0.10431,0.05442,0.07483,0.03855,0.02041,0.01814,0.04535,0.18367,0.05442,0.00454,0.04535,0.00907,0.03401,0.03401,0.02494,0.04082,0.01134
