Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.04449,0.01188,0.01451,0.0181,0.03385,0.05775,0.07281,0.12213,0.02584,0.021,0.01796,0.06259,0.33117,0.01727,0.00566,0.01741,0.0105,0.01672,0.0297,0.01188,0.03896,0.01782
