Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.04867,0.01928,0.02112,0.01745,0.03076,0.07346,0.07117,0.10376,0.03627,0.05969,0.02617,0.02433,0.27456,0.02479,0.00413,0.02663,0.01331,0.01469,0.03168,0.01148,0.05234,0.01423
