Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.05802,0.01235,0.01919,0.01928,0.03332,0.07526,0.07082,0.0909,0.03314,0.05909,0.02301,0.02719,0.29678,0.02524,0.00382,0.01688,0.01288,0.01439,0.0375,0.01022,0.04736,0.01333
