Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.11185,0.02677,0.03346,0.0325,0.03824,0.10229,0.03728,0.04493,0.04207,0.04971,0.01625,0.04589,0.17782,0.04876,0.0086,0.01625,0.01625,0.01816,0.0478,0.02677,0.0478,0.01052
