Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.04982,0.0164,0.03316,0.02452,0.02991,0.07746,0.06413,0.07377,0.02634,0.03161,0.03206,0.04955,0.28503,0.031,0.00461,0.02722,0.01064,0.02182,0.02728,0.01373,0.05798,0.01197
