Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.08449,0.02139,0.05,0.03342,0.04037,0.08824,0.05321,0.05882,0.03957,0.02513,0.02968,0.04572,0.18636,0.04652,0.00348,0.02861,0.00695,0.02353,0.04652,0.01979,0.05428,0.0139
