Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.06111,0.01965,0.03182,0.02561,0.04679,0.09002,0.05756,0.05668,0.04488,0.05097,0.02929,0.03398,0.21073,0.03297,0.00837,0.02219,0.0104,0.02143,0.05211,0.02143,0.05896,0.01306
