Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Half Elf,Half Orc,Halfling,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.0722,0.01845,0.02472,0.02502,0.04456,0.08825,0.05689,0.07009,0.03566,0.02429,0.02895,0.05069,0.22872,0.02392,0.00656,0.02246,0.01626,0.02122,0.04668,0.02188,0.05492,0.01758
