Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.09271,0.02406,0.03751,0.03822,0.05025,0.07573,0.04529,0.04742,0.04883,0.04742,0.02972,0.03397,0.16702,0.05379,0.00849,0.02406,0.00495,0.02052,0.07006,0.02123,0.04105,0.01769
