Aasimar,Aasimar Scourge,Bladeforged,Deep Gnome,Dragonborn,Drow Elf,Dwarf,Elf,Gnome,Halfling,Half Elf,Half Orc,Human,Purple Dragon Knight,Razorclaw Shifter,Shadar-kai,Shifter,Sun Elf,Tiefling,Tiefling Scoundrel,Warforged,Wood Elf
0.05125,0.02102,0.03967,0.02681,0.04032,0.08943,0.06026,0.05533,0.03839,0.04954,0.02938,0.03732,0.22925,0.03646,0.00922,0.02531,0.00708,0.02509,0.03388,0.02316,0.0594,0.01244
